177,SEK,เซกา,Seka,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. บึงกาฬ ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 22 พ.ค. 2564 , 1. กจฟ.(คฟ.)257 อนุมัติจ่ายไฟสถานีไฟฟ้าเซกา (ปรับปรุงใหม่) จ.บึงกาฬ คชฟ.3 คพจ.1.pdf ,TP1 ขนาด 50 MVA
178,BAK,บางคล้า,Bang Khla,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ฉะเชิงเทรา ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 28 พ.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
179,KSA,กำแพงแสน,Kamphaeng Saen,ถาวร ,22kV,-,Without NGR,จ. นครปฐม ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 28 พ.ค. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
180,SAK,สังขะ,Sangkha,ถาวร ,22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สุรินทร์ ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 12 มิ.ย. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
181,SDA,สมเด็จ,Somdet,ถาวร ,22kV,-,Without NGR,จ. กาฬสินธุ์ ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 14 มิ.ย. 2543 ,-,KT1A ขนาด 31.5 MVA,KT2A ขนาด 31.5 MVA
182,CLU,ฉลุง,Chalung,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. สงขลา ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 15 มิ.ย. 2543 ,-,TP2 ขนาด 50 MVA
183,ANA,อำนาจเจริญ,Amnat Charoen,ถาวร ,22kV,-,Without NGR,จ. อำนาจเจริญ ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 16 มิ.ย. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
184,SKW,สระแก้ว,Sa Kaeo,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สระแก้ว ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 16 มิ.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
185,SIA,สิรินธร,Sirindhorn Dam,ถาวร ,22kV,-,Without NGR,จ. อุบลราชธานี ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 20 มิ.ย. 2543 ,-,KT1A ขนาด 25 MVA,KT2A ขนาด 25 MVA
186,SRE,สระบุรี 5,Saraburi 5,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สระบุรี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 3 ก.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
187,NSB,นครสวรรค์ 2,Nakhon Sawan 2,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครสวรรค์ ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 4 ก.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
188,KMA,เกาะสมุย 1,Ko Samui 1,ถาวร ,115-33kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สุราษฎร์ธานี ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 17 ก.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
190,NTB,นครศรีธรรมราช 2,Nakhon Si Thammarat 2,ถาวร ,115-33kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. นครศรีธรรมราช ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 8 ส.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
191,SMB,สมุทรสาคร 2,Samut Sakhon 2,ถาวร ,22kV,-,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 13 ส.ค. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA,KT3A ขนาด 50 MVA,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA,TP3 ขนาด 50 MVA
192,NPT,นครปฐม 1,Nakhon Pathom 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครปฐม ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 14 ส.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
193,LGA,แหลมงอบ,Laem Ngop,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ตราด ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 25 ส.ค. 2543 ,-,TP1 ขนาด 50 MVA
194,KBB,กระบี่ 2,Krabi 2,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. กระบี่ ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 6 ก.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
196,DCA,เด่นชัย,Denchai,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. แพร่ ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 15 ก.ย. 2543 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
197,KHY,เขาย้อย 1,Khao Yoi 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. เพชรบุรี ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 19 ก.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
198,LIA,ลี้,Li,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ลำพูน ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 20 ก.ย. 2543 ,-,TP1 ขนาด 25 MVA
199,CHT,จอมเทียน 1,Chom Thian 1,ถาวร ,22kV,-,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 21 ก.ย. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
200,BKA,บางขันธ์ 1,Bang Khan 1,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 22 ก.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA,TP3 ขนาด 50 MVA
201,BSG,บ้านสร้าง,Ban Sang,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ปราจีนบุรี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 25 ก.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
202,NCB,นครชัยศรี 2,Nakhon Chaisi 2,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. นครปฐม ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 28 ก.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
203,TEA,เถิน,Thoen,ถาวร ,22kV,-,Without NGR,จ. ลำปาง ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 11 ต.ค. 2543 ,-,KT1A ขนาด 25 MVA
204,TNG,เทิง,Thoeng,ถาวร ,22kV,-,Without NGR,จ. เชียงราย ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 26 ต.ค. 2543 , 1. กจฟ. ขออนุมัติรับไฟ Line No.2 THG-7082 สฟ.เทิง และเปลี่ยนแปลงการรับไฟจาก สฟ.เทิง.pdf ,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
205,ONA,อ้อมน้อย 1,Om Noi 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 29 ต.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
206,DAA,ด่านช้าง,Dan Chang,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สุพรรณบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 7 พ.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
207,PTR,โพธาราม 1,Photharam 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ราชบุรี ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 7 พ.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
208,PKA,ภูเก็ต 1,Phuket 1,ถาวร ,33kV,-,Without NGR,จ. ภูเก็ต ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 8 พ.ย. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
209,HTL,ห้วยแถลง,Huai Thalaeng,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครราชสีมา ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 9 พ.ย. 2543 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
210,PKB,ภูเก็ต 2,Phuket 2,ถาวร ,33kV,-,Without NGR,จ. ภูเก็ต ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 9 พ.ย. 2543 ,-,KT1A ขนาด 25 MVA,KT2A ขนาด 25 MVA,KT3A ขนาด 31.5 MVA
211,DNA,ดำเนินสะดวก,Damnoen Saduak,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ราชบุรี ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 13 พ.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
212,PLA,พิษณุโลก 1,Phitsanulok 1,ถาวร ,22kV,-,Without NGR,จ. พิษณุโลก ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 13 พ.ย. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
213,PRA,แพร่,Phrae,ถาวร ,22kV,-,Without NGR,จ. แพร่ ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 23 พ.ย. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
214,UTA,อุตรดิตถ์,Uttaradit,ถาวร ,22kV,-,Without NGR,จ. อุตรดิตถ์ ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 28 พ.ย. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
215,WSA,เวียงสระ,Wiang Sra,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. สุราษฎร์ธานี ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 28 พ.ย. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
216,APA,อ่าวไผ่ 1,Ao Phai 1,ถาวร ,22kV,-,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 7 ธ.ค. 2543 ,-,KT3A ขนาด 50 MVA
217,BSP,บางสะพาน 1,Bang Saphan 1,ถาวร ,115-22kV, Breaker and a half,Without NGR,จ. ประจวบคีรีขันธ์ ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 17 ธ.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
218,UTG,อู่ทอง,U Thong,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สุพรรณบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 17 ธ.ค. 2543 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
219,SPA,สุพรรณบุรี 1,Suphan Buri 1,ถาวร ,22kV,-,Without NGR,จ. สุพรรณบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 24 ธ.ค. 2543 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
220,PUU,ปัว,Pua,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. น่าน ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 11 ม.ค. 2544 , 1. กจฟ.ขออนุมัติจ่ายไฟ สฟฟ.ปัว เพิ่มเติม 4YB-01 จ.น่าน.pdf ,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
221,WBU,วชิรบารมี,Wachirabarami,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. พิจิตร ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 18 ม.ค. 2544 ,-,TP1 ขนาด 25 MVA
222,PLC,พิษณุโลก 3,Phitsanulok 3,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. พิษณุโลก ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 15 ก.พ. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
223,PTH,ปากท่อ 1,Paktho 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ราชบุรี ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 16 ก.พ. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
224,TRA,ตรัง,Trang,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. ตรัง ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 21 ก.พ. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
225,CBA,ชลบุรี 1,Chon Buri 1,ถาวร ,22kV,-,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 25 ก.พ. 2544 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
226,PIH,พิชัย,Phichai,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. อุตรดิตถ์ ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 7 มี.ค. 2544 ,-,TP1 ขนาด 50 MVA
227,DSA,ด่านซ้าย 1,Dan Sai 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. เลย ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 3 เม.ย. 2544 ,-,TP1 ขนาด 25 MVA
228,KSW,เกษตรวิสัย,Kaset Wisai,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ร้อยเอ็ด ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 4 เม.ย. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
229,NOK,หนองกี่,Nong Ki,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. บุรีรัมย์ ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 10 เม.ย. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
230,KSR,โคกสำโรง,Khok Samrong,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ลพบุรี ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 13 เม.ย. 2544 , 1. กจฟ.(คฟ.)441อนุมัติจ่ายไฟสวิตช์เกียร์ระบบ 115 kV เพิ่มเติมที่สถานีไฟฟ้าโคกสำโรง จ.ลพบุรี คพส.9.1.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
231,SSA,สมุทรสงคราม,Samut Songkhram,ถาวร ,22kV,-,Without NGR,จ. สมุทรสงคราม ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 3 พ.ค. 2544 ,-,KT1A ขนาด 25 MVA,KT2A ขนาด 25 MVA,KT3A ขนาด 50 MVA
232,UAA,อุทัยธานี,Uthai Thani,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. อุทัยธานี ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 3 พ.ค. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
233,ARA,อรัญประเทศ 1,Aranyaprathet 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สระแก้ว ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 18 พ.ค. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
234,RAC,ระยอง 3,Rayong 3,ถาวร ,22kV,-,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 19 พ.ค. 2544 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
235,NCH,หนองฉาง,Nong Chang,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. อุทัยธานี ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 22 พ.ค. 2544 , 1. อนุมัติจ่ายไฟสวิตซ์เกียร์ เพิ่มเติม ที่สถานีไฟฟ้าหนองฉาง จ.อุทัยธานี คพจ.1.pdf ,TP1 ขนาด 40 MVA
236,WRA,วารินชำราบ,Warin Chamrap,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. อุบลราชธานี ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 29 พ.ค. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
237,KRA,กระนวน,Kranuan,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ขอนแก่น ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 11 ก.ค. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
238,TPP,ตระการพืชผล,Trakan Phutphon,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. อุบลราชธานี ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 31 ก.ค. 2544 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
239,BBA,บ้านบึง 1,Ban Bueng 1,ถาวร ,115kV และ 22/33kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 5 ส.ค. 2544 , 1. กจฟ.(คฟ.)582อนุมัติจ่ายไฟสถานีไฟฟ้าบ้านบึง 1 (ลานไก) จ.ชลบุรี ตามโครงการ คพจ.1.pdf 
240,BUY,บัวใหญ่,Bua Yai,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครราชสีมา ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 22 ส.ค. 2544 ,-,TP1 ขนาด 50 MVA
241,KKA,ขอนแก่น 1,Khon Kaen 1,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. ขอนแก่น ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 27 ธ.ค. 2559 ,-,TP1 ขนาด 25 MVA
242,PPN,ปากพนัง,Pak Phanang,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. นครศรีธรรมราช ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 19 ก.ย. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
243,BSR,บางสะพาน 2,Bang Saphan 2,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ประจวบคีรีขันธ์ ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 25 ก.ย. 2544 ,-,TP2 ขนาด 50 MVA
244,TPH,ตะพานหิน,Taphan Hin,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. พิจิตร ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 28 ก.ย. 2544 , 1. กจฟ.ขออนุมัติจ่ายไฟ 3YB-01 เพิ่มเติม ที่ สฟฟ.ตะพานหิน จ.พิจิตร.PDF ,TP2 ขนาด 50 MVA
245,HYC,หาดใหญ่ 3,Hat Yai 3,ถาวร ,115-33kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สงขลา ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 11 ต.ค. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
246,CCA,ฉะเชิงเทรา 1,Chachoengsao 1,ถาวร ,22kV,-,Without NGR,จ. ฉะเชิงเทรา ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 13 ต.ค. 2544 ,-,KT1A ขนาด 40 MVA,KT2A ขนาด 40 MVA
247,MCA,แม่จัน,Mae Chan,ถาวร ,115kV และ 22/33kV, H-Configuration,Without NGR,จ. เชียงราย ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 15 ต.ค. 2544 , 1. อนุมัติรับไฟระบบ 22 kV จากสถานีไฟฟ้าแรงสูงแม่จัน ของ กฟผ. วงจรที่ 2.pdf 
248,HYD,หาดใหญ่ 4,Hat Yai 4,ถาวร ,115-33kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สงขลา ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 16 ต.ค. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
249,CBB,ชลบุรี 2,Chon Buri 2,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 24 ต.ค. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
250,LAA,ลาดยาว,Lat Yao,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครสวรรค์ ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 20 พ.ย. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
251,TTU,ท่าตูม,Tha Tum,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สุรินทร์ ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 26 พ.ย. 2544 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
252,KYA,คลองใหญ่,Khlong Yai,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ตราด ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 27 พ.ย. 2544 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
253,SNG,สุไหงโก-ลก,Sungai Kolok,ถาวร ,33kV,-,Without NGR,จ. นราธิวาส ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 27 พ.ย. 2544 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 50 MVA
254,DEA,เดชอุดม,Det Udom,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. อุบลราชธานี ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 18 ธ.ค. 2544 , 1. อนุมัติจ่ายไฟสวิตช์เกียร์ 2YB-01,3YB-01สถานีไฟฟ้าเดชอุดม จ.อุบลราชธานี.pdf ,TP2 ขนาด 50 MVA
255,PON,โพนพิสัย,Phon Phisai,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. หนองคาย ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 20 ธ.ค. 2544 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
256,BJA,บ้านฉาง,Ban Chang,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 21 ธ.ค. 2544 , 1. ขออนุมัติจ่ายไฟสวิตช์เกียร์ (2YB-01) และหม้อแปลง (TP1) เพิ่มเติมที่ สฟฟ.บ้านฉาง จ.ระยอง คพจ.1.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
257,PCK,ประจันตคาม,Prachantakham,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ปราจีนบุรี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 30 ม.ค. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
258,SSK,ศรีสงคราม,Si Songkhram,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครพนม ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 6 มี.ค. 2545 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
259,HOA,ฮอด,Hot,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. เชียงใหม่ ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 8 มี.ค. 2545 ,-,TP2 ขนาด 50 MVA
260,KEA,เขมราฐ,Khem Marat,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. อุบลราชธานี ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 15 มี.ค. 2545 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
261,TSE,ท่าแซะ,Tha Sae,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ชุมพร ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 19 มี.ค. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
262,MRM,แม่ริม,Mae Rim,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. เชียงใหม่ ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 22 มี.ค. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
263,PKE,พุแค,Phu Khae,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สระบุรี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 23 มี.ค. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
264,PNR,โป่งน้ำร้อน 1,Pong Nam Ron 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. จันทบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 27 มี.ค. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
265,RLA,ราษีไศล,Rasi Salai,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ศรีสะเกษ ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 27 มี.ค. 2545 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
266,SAM,สำโรงทาบ,Samrong Thap,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สุรินทร์ ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 27 มี.ค. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
267,BNP,บ้านแพ้ว,Ban Phaeo 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 28 มี.ค. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
268,WPA,เวียงป่าเป้า,Wiang Pa Pao,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. เชียงราย ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 2 เม.ย. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
269,OYK,อ้อมใหญ่ 2,Om Yai 2,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. นครปฐม ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 7 เม.ย. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
270,MHA,แม่ฮ่องสอน,Mae Hong Son,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. แม่ฮ่องสอน ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 24 เม.ย. 2545 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
271,TLG,ถลาง 1,Thalang 1,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. ภูเก็ต ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 26 เม.ย. 2545 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
272,MLA,แม่ลาว,Mae Lao,ถาวร ,115-22kV, Breaker and a half,Without NGR,จ. เชียงราย ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 15 พ.ค. 2545 ,-,TP2 ขนาด 50 MVA
